CourseID,CourseName,JournalEntryWeek,PromptText,Words
BIS232,Intro to Data Visualization,1,"Address the following questions to help me understand your perspective:
 
 Why are you taking this course?
 What do you hope to learn from this course?
 What is one thing I should know about you to help you learn?","{'take': {'type': 'VERB', 'count': 10}, 'course': {'type': 'NOUN', 'count': 8}, 'intern': {'type': 'VERB', 'count': 1}, 'digital': {'type': 'ADJ', 'count': 1}, 'marketing': {'type': 'NOUN', 'count': 1}, 'firm': {'type': 'NOUN', 'count': 1}, 'focus': {'type': 'VERB', 'count': 1}, 'search': {'type': 'NOUN', 'count': 1}, 'engine': {'type': 'NOUN', 'count': 1}, 'optimization': {'type': 'NOUN', 'count': 1}, 'internship': {'type': 'NOUN', 'count': 1}, 'expose': {'type': 'VERB', 'count': 1}, 'lot': {'type': 'NOUN', 'count': 3}, 'datum': {'type': 'NOUN', 'count': 16}, 'different': {'type': 'ADJ', 'count': 2}, 'type': {'type': 'NOUN', 'count': 1}, 'various': {'type': 'ADJ', 'count': 3}, 'purpose': {'type': 'NOUN', 'count': 1}, 'fun': {'type': 'NOUN', 'count': 1}, 'figure': {'type': 'VERB', 'count': 2}, 'way': {'type': 'NOUN', 'count': 5}, 'view': {'type': 'VERB', 'count': 1}, 'use': {'type': 'VERB', 'count': 10}, 'class': {'type': 'NOUN', 'count': 11}, 'pique': {'type': 'VERB', 'count': 1}, 'interest': {'type': 'NOUN', 'count': 1}, 'feel': {'type': 'VERB', 'count': 1}, 'would': {'type': 'VERB', 'count': 2}, 'relevant': {'type': 'ADJ', 'count': 1}, 'develop': {'type': 'VERB', 'count': 2}, 'knowledge': {'type': 'NOUN', 'count': 1}, 'career': {'type': 'NOUN', 'count': 2}, 'path': {'type': 'NOUN', 'count': 1}, 'choose': {'type': 'VERB', 'count': 2}, 'hope': {'type': 'VERB', 'count': 5}, 'gain': {'type': 'VERB', 'count': 1}, 'broad': {'type': 'ADJ', 'count': 1}, 'understanding': {'type': 'NOUN', 'count': 2}, 'can': {'type': 'VERB', 'count': 9}, 'professional': {'type': 'ADJ', 'count': 1}, 'world': {'type': 'NOUN', 'count': 3}, 'visual': {'type': 'ADJ', 'count': 5}, 'learner': {'type': 'NOUN', 'count': 2}, 'like': {'type': 'VERB', 'count': 3}, 'make': {'type': 'VERB', 'count': 2}, 'sure': {'type': 'ADJ', 'count': 1}, 'homework': {'type': 'NOUN', 'count': 2}, 'do': {'type': 'VERB', 'count': 1}, 'least': {'type': 'ADJ', 'count': 2}, 'few': {'type': 'ADJ', 'count': 2}, 'day': {'type': 'NOUN', 'count': 2}, 'due': {'type': 'ADJ', 'count': 1}, 'work': {'type': 'NOUN', 'count': 10}, 'appreciate': {'type': 'VERB', 'count': 1}, 'assignment': {'type': 'NOUN', 'count': 1}, 'available': {'type': 'ADJ', 'count': 2}, 'time': {'type': 'NOUN', 'count': 3}, 'freshman': {'type': 'NOUN', 'count': 1}, 'professor': {'type': 'NOUN', 'count': 3}, 'introduce': {'type': 'VERB', 'count': 1}, 'infographic': {'type': 'NOUN', 'count': 1}, 'misconstrue': {'type': 'VERB', 'count': 1}, 'market': {'type': 'VERB', 'count': 1}, 'idea': {'type': 'NOUN', 'count': 2}, 'argue': {'type': 'VERB', 'count': 1}, 'point': {'type': 'NOUN', 'count': 2}, 'remind': {'type': 'VERB', 'count': 2}, 'fake': {'type': 'ADJ', 'count': 1}, 'news': {'type': 'NOUN', 'count': 1}, 'debate': {'type': 'NOUN', 'count': 1}, 'bring': {'type': 'VERB', 'count': 1}, 'attention': {'type': 'NOUN', 'count': 1}, 'election': {'type': 'NOUN', 'count': 1}, 'era': {'type': 'NOUN', 'count': 1}, 'advanced': {'type': 'ADJ', 'count': 1}, 'technology': {'type': 'NOUN', 'count': 1}, 'power': {'type': 'NOUN', 'count': 1}, 'structure': {'type': 'NOUN', 'count': 2}, 'grow': {'type': 'VERB', 'count': 1}, 'know': {'type': 'VERB', 'count': 10}, 'create': {'type': 'VERB', 'count': 2}, 'bend': {'type': 'VERB', 'count': 1}, 'will': {'type': 'NOUN', 'count': 5}, 'believe': {'type': 'VERB', 'count': 1}, 'present': {'type': 'VERB', 'count': 2}, 'graph': {'type': 'NOUN', 'count': 2}, '%': {'type': 'NOUN', 'count': 1}, 'factual': {'type': 'ADJ', 'count': 1}, 'may': {'type': 'VERB', 'count': 1}, 'major': {'type': 'NOUN', 'count': 6}, 'deal': {'type': 'VERB', 'count': 1}, 'portray': {'type': 'VERB', 'count': 1}, 'communicate': {'type': 'VERB', 'count': 2}, 'information': {'type': 'NOUN', 'count': 3}, 'gather': {'type': 'VERB', 'count': 1}, 'potential': {'type': 'NOUN', 'count': 1}, 'harm': {'type': 'NOUN', 'count': 1}, 'large': {'type': 'ADJ', 'count': 1}, 'social': {'type': 'ADJ', 'count': 1}, 'scale': {'type': 'NOUN', 'count': 1}, 'want': {'type': 'VERB', 'count': 3}, 'honest': {'type': 'ADJ', 'count': 2}, 'scientist': {'type': 'NOUN', 'count': 1}, 'order': {'type': 'NOUN', 'count': 2}, 'good': {'type': 'ADJ', 'count': 3}, 'other': {'type': 'NOUN', 'count': 2}, 'high': {'type': 'ADJ', 'count': 1}, 'school': {'type': 'NOUN', 'count': 1}, 'friend': {'type': 'NOUN', 'count': 1}, 'could': {'type': 'VERB', 'count': 1}, 'graphs': {'type': 'ADJ', 'count': 1}, 'collect': {'type': 'VERB', 'count': 1}, 'robotic': {'type': 'NOUN', 'count': 1}, 'team': {'type': 'NOUN', 'count': 1}, 'say': {'type': 'VERB', 'count': 1}, ""'d"": {'type': 'VERB', 'count': 1}, 'scene': {'type': 'NOUN', 'count': 1}, 'collection': {'type': 'NOUN', 'count': 1}, 'become': {'type': 'VERB', 'count': 1}, 'public': {'type': 'NOUN', 'count': 1}, 'people': {'type': 'NOUN', 'count': 5}, 'interpret': {'type': 'VERB', 'count': 1}, 'base': {'type': 'VERB', 'count': 1}, 'presentation': {'type': 'NOUN', 'count': 1}, 'psychology': {'type': 'NOUN', 'count': 1}, 'visualization': {'type': 'NOUN', 'count': 3}, 'hear': {'type': 'VERB', 'count': 1}, 'mention': {'type': 'VERB', 'count': 1}, 'r': {'type': 'NOUN', 'count': 3}, 'syllabus': {'type': 'NOUN', 'count': 2}, 'look': {'type': 'VERB', 'count': 2}, 'curious': {'type': 'ADJ', 'count': 1}, 'see': {'type': 'VERB', 'count': 1}, 'program': {'type': 'NOUN', 'count': 1}, 'explain': {'type': 'VERB', 'count': 1}, 'adaptability': {'type': 'NOUN', 'count': 1}, 'development': {'type': 'NOUN', 'count': 1}, 'recall': {'type': 'VERB', 'count': 1}, 'user': {'type': 'NOUN', 'count': 1}, 'share': {'type': 'VERB', 'count': 2}, 'collaborate': {'type': 'VERB', 'count': 1}, 'code': {'type': 'NOUN', 'count': 1}, 'mod': {'type': 'NOUN', 'count': 1}, 'project': {'type': 'NOUN', 'count': 2}, 'programming': {'type': 'NOUN', 'count': 1}, 'language': {'type': 'NOUN', 'count': 1}, 'such': {'type': 'ADJ', 'count': 1}, 'raspberry': {'type': 'NOUN', 'count': 1}, 'pi': {'type': 'NOUN', 'count': 1}, 'think': {'type': 'VERB', 'count': 3}, 'moment': {'type': 'NOUN', 'count': 1}, 'adapt': {'type': 'VERB', 'count': 2}, 'classroom': {'type': 'NOUN', 'count': 1}, 'shy': {'type': 'VERB', 'count': 2}, 'ask': {'type': 'VERB', 'count': 2}, 'question': {'type': 'NOUN', 'count': 1}, 'worry': {'type': 'VERB', 'count': 1}, 'come': {'type': 'VERB', 'count': 2}, 'mind': {'type': 'NOUN', 'count': 1}, 'email': {'type': 'VERB', 'count': 1}, 'go': {'type': 'VERB', 'count': 4}, 'office': {'type': 'NOUN', 'count': 1}, 'hour': {'type': 'NOUN', 'count': 1}, 'group': {'type': 'NOUN', 'count': 1}, 'issue': {'type': 'NOUN', 'count': 1}, 'groupmate': {'type': 'NOUN', 'count': 1}, 'struggle': {'type': 'VERB', 'count': 1}, 'help': {'type': 'NOUN', 'count': 3}, 'thing': {'type': 'NOUN', 'count': 2}, 'worried': {'type': 'ADJ', 'count': 1}, 'excited': {'type': 'ADJ', 'count': 2}, 'learn': {'type': 'VERB', 'count': 6}, 'new': {'type': 'ADJ', 'count': 1}, 'content': {'type': 'NOUN', 'count': 2}, 'me~': {'type': 'NOUN', 'count': 1}, 'dbee': {'type': 'VERB', 'count': 1}, 'sign': {'type': 'VERB', 'count': 1}, 'accident': {'type': 'NOUN', 'count': 1}, 'need': {'type': 'VERB', 'count': 1}, 'statistic': {'type': 'NOUN', 'count': 3}, 'fulfill': {'type': 'VERB', 'count': 3}, 'requirement': {'type': 'NOUN', 'count': 3}, 'show': {'type': 'VERB', 'count': 1}, 'list': {'type': 'NOUN', 'count': 2}, 'decide': {'type': 'VERB', 'count': 1}, 'week': {'type': 'NOUN', 'count': 1}, 'only': {'type': 'ADJ', 'count': 1}, 'give': {'type': 'VERB', 'count': 1}, 'stat': {'type': 'NOUN', 'count': 1}, 'credit': {'type': 'NOUN', 'count': 2}, 'get': {'type': 'VERB', 'count': 1}, 'talk': {'type': 'VERB', 'count': 2}, 'realize': {'type': 'VERB', 'count': 2}, 'read': {'type': 'VERB', 'count': 3}, 'manager': {'type': 'NOUN', 'count': 1}, 'previous': {'type': 'ADJ', 'count': 1}, 'math': {'type': 'NOUN', 'count': 1}, 'ton': {'type': 'NOUN', 'count': 2}, 'great': {'type': 'ADJ', 'count': 1}, 'skill': {'type': 'NOUN', 'count': 3}, 'real': {'type': 'ADJ', 'count': 1}, 'life': {'type': 'NOUN', 'count': 3}, 'age': {'type': 'NOUN', 'count': 1}, 'more': {'type': 'ADJ', 'count': 1}, 'tell': {'type': 'VERB', 'count': 1}, 'applicable': {'type': 'ADJ', 'count': 1}, 'should': {'type': 'VERB', 'count': 1}, 'care': {'type': 'VERB', 'count': 1}, 'nervous': {'type': 'ADJ', 'count': 1}, 'speak': {'type': 'VERB', 'count': 1}, 'front': {'type': 'NOUN', 'count': 1}, 'final': {'type': 'ADJ', 'count': 1}, 'consist': {'type': 'VERB', 'count': 1}, 'able': {'type': 'ADJ', 'count': 2}, 'graduation': {'type': 'NOUN', 'count': 2}, 'better': {'type': 'VERB', 'count': 1}, 'ability': {'type': 'NOUN', 'count': 2}, 'key': {'type': 'ADJ', 'count': 1}, 'easy': {'type': 'ADJ', 'count': 1}, 'fast': {'type': 'ADJ', 'count': 1}, 'paced': {'type': 'ADJ', 'count': 1}, 'manner': {'type': 'NOUN', 'count': 1}, 'example': {'type': 'NOUN', 'count': 1}, 'teach': {'type': 'VERB', 'count': 1}, 'form': {'type': 'NOUN', 'count': 1}, 'core': {'type': 'NOUN', 'count': 1}, 'interested': {'type': 'ADJ', 'count': 1}, 'science': {'type': 'NOUN', 'count': 1}, 'elective': {'type': 'NOUN', 'count': 1}, 'refresh': {'type': 'VERB', 'count': 1}, 'enhance': {'type': 'VERB', 'count': 1}, 'clean': {'type': 'VERB', 'count': 1}, 'contribute': {'type': 'VERB', 'count': 1}, 'post': {'type': 'ADJ', 'count': 1}, '-': {'type': 'ADJ', 'count': 1}, 'prefer': {'type': 'VERB', 'count': 1}, 'analysis': {'type': 'NOUN', 'count': 1}, 'load': {'type': 'NOUN', 'count': 1}, 'weakness': {'type': 'NOUN', 'count': 1}, 'topic': {'type': 'NOUN', 'count': 1}, 'combination': {'type': 'NOUN', 'count': 1}, 'interesting': {'type': 'ADJ', 'count': 1}, 'deep': {'type': 'ADJ', 'count': 1}, 'apply': {'type': 'VERB', 'count': 1}, 'data': {'type': 'NOUN', 'count': 1}, 'future': {'type': 'ADJ', 'count': 1}, 'usage': {'type': 'NOUN', 'count': 1}, 'kinesthetic': {'type': 'ADJ', 'count': 1}, 'retain': {'type': 'VERB', 'count': 1}, 'speech': {'type': 'NOUN', 'count': 1}, 'strong': {'type': 'ADJ', 'count': 1}, 'suit': {'type': 'NOUN', 'count': 1}}"
